exchange,symbol,company
XNSE,N7MUTHOOTFIN_UADJ,Muthoot Finance Ltd. (N7MUTHOOTFIN) Unadjusted Stock Prices
XNSE,BONGAIREFN_UADJ,Bongaigaon Refinery & Petrochemicals Ltd. (BONGAIREFN) Unadjusted Stock Prices
XNSE,CENTBOP_UADJ,Centurion Bank of Punjab Ltd. (CENTBOP) Unadjusted Stock Prices
XNSE,INDORAMTEX_UADJ,Indo Rama Textiles Ltd. (INDORAMTEX) Unadjusted Stock Prices
XNSE,NIRMA_UADJ,Nirma Ltd. (NIRMA) Unadjusted Stock Prices
XNSE,Y3SRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (Y3SRTRANSFIN) Unadjusted Stock Prices
XNSE,IPRINGLTD_UADJ,IP Rings Ltd. (IPRINGLTD) Unadjusted Stock Prices
XNSE,N3IDFC_UADJ,IDFC Ltd (N3IDFC) Unadjusted Stock Prices
XNSE,JDORGOCHEM_UADJ,J D Orgochem Ltd (JDORGOCHEM) Unadjusted Stock Prices
XNSE,N1TRENT_UADJ,Trent Ltd. (N1TRENT) Unadjusted Stock Prices
XNSE,MFHSEP24M19G_UADJ,HDFC Asset Management Company Ltd. (MFHSEP24M19G) Unadjusted Stock Prices
XNSE,N5IDFC_UADJ,IDFC Ltd (N5IDFC) Unadjusted Stock Prices
XNSE,CLUTCHAUTO_UADJ,Clutch Auto Ltd. (CLUTCHAUTO) Unadjusted Stock Prices
XNSE,N4TCFSL_UADJ,Tata Capital Financial Services Limited (N4TCFSL) Unadjusted Stock Prices
XNSE,MFBSLCP2G_UADJ,Birla Sun Life Asset Management Company Ltd (MFBSLCP2G) Unadjusted Stock Prices
XNSE,AMARJOTHI_UADJ,Amarjothi Spinning Mills Ltd. (AMARJOTHI) Unadjusted Stock Prices
XNSE,KSE_UADJ,KSE Ltd. (KSE) Unadjusted Stock Prices
XNSE,MFFTFTF14BDV_UADJ,Franklin Templeton Asset Management (India) Private Limited (MFFTFTF14BDV) Unadjusted Stock Prices
XNSE,N6IDFC_UADJ,IDFC Ltd (N6IDFC) Unadjusted Stock Prices
XNSE,JAYPEEHOT_UADJ,Jaypee Hotels Ltd. (JAYPEEHOT) Unadjusted Stock Prices
XNSE,ASHCONIUL_UADJ,Ashco Niulab Industries Ltd (ASHCONIUL) Unadjusted Stock Prices
XNSE,E1IBN18_UADJ,TV18 Broadcast Ltd (E1IBN18) Unadjusted Stock Prices
XNSE,TWILITAKA_UADJ,Twilight Litaka Pharmaceuticals Ltd. (TWILITAKA) Unadjusted Stock Prices
XNSE,MFRDAFTIIPAG_UADJ,Reliance Capital Asset Management Ltd (MFRDAFTIIPAG) Unadjusted Stock Prices
XNSE,N1TATACOFFEE_UADJ,Tata Coffee Ltd. (N1TATACOFFEE) Unadjusted Stock Prices
XNSE,KLGSYSTEL_UADJ,KLG Systel Ltd. (KLGSYSTEL) Unadjusted Stock Prices
XNSE,SAYAJIHOTL_UADJ,Sayaji Hotels Ltd. (SAYAJIHOTL) Unadjusted Stock Prices
XNSE,MFRFHFXX33GP_UADJ,Reliance Capital Asset Management Ltd (MFRFHFXX33GP) Unadjusted Stock Prices
XNSE,N1SBIN_UADJ,State Bank of India (N1SBIN) Unadjusted Stock Prices
XNSE,MFFTFTF13AGR_UADJ,Franklin Templeton Asset Management (India) Private Limited (MFFTFTF13AGR) Unadjusted Stock Prices
XNSE,NNSRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NNSRTRANSFIN) Unadjusted Stock Prices
XNSE,N8SREINFRA_UADJ,SREI Infrastructure Finance Ltd. (N8SREINFRA) Unadjusted Stock Prices
XNSE,CINEMAXIN_UADJ,Cinemax India Ltd (CINEMAXIN) Unadjusted Stock Prices
XNSE,NHSRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NHSRTRANSFIN) Unadjusted Stock Prices
XNSE,STEELTUBES_UADJ,Steel Tubes of India Ltd. (STEELTUBES) Unadjusted Stock Prices
XNSE,NRSRTRANSFIN_UADJ,Shriram Transport Finance Co. Ltd. (NRSRTRANSFIN) Unadjusted Stock Prices
XNSE,MFDWSHYD7GR_UADJ,Deutsche Asset Management (India) Pvt Ltd (MFDWSHYD7GR) Unadjusted Stock Prices
XNSE,MFBNPCPGII_UADJ,BNP Paribas Asset Management (India) Pvt. Ltd (MFBNPCPGII) Unadjusted Stock Prices
XNSE,ESSAROIL_UADJ,Essar Oil Ltd. (ESSAROIL) Unadjusted Stock Prices
XNSE,ORCHIDCHEM_UADJ,Orchid Pharma Ltd (ORCHIDCHEM) Unadjusted Stock Prices
XNSE,SETFNIFTY,SBI Funds Management Private Limited (SETFNIFTY)
XNSE,SBIGETS_UADJ,SBI Funds Management Private Limited (SBIGETS) Unadjusted Stock Prices
XNSE,SHASUNPHAR_UADJ,Shasun Pharmaceuticals Ltd (SHASUNPHAR) Unadjusted Stock Prices
XNSE,SBIGETS,SBI Funds Management Private Limited (SBIGETS)
XNSE,SETFBANK,SBI Funds Management Private Limited (SETFBANK)
XNSE,SIMBHSUGAR,Simbhaoli Sugars Ltd (SIMBHSUGAR)
XNSE,VIKASGLOB_UADJ,Vikas EcoTech Ltd. (VIKASGLOB) Unadjusted Stock Prices
XNSE,SETFNIFJR,SBI Funds Management Private Limited (SETFNIFJR)
XNSE,MFIDR1ADP,IDBI Asset Management Ltd (MFIDR1ADP)
XNSE,MFIDR1AGD,IDBI Asset Management Ltd (MFIDR1AGD)
XNSE,MFC7DP_UADJ,Canara Robeco Asset Management Company Ltd (MFC7DP) Unadjusted Stock Prices
XNSE,DUNCANSLTD_UADJ,Duncans Industries Ltd. (DUNCANSLTD) Unadjusted Stock Prices
XNSE,NIFTYBEES_UADJ,Goldman Sachs Asset Management (India) Pvt. Ltd. (NIFTYBEES) Unadjusted Stock Prices
XNSE,MANINFRA_UADJ,Man Infraconstruction Ltd. (MANINFRA) Unadjusted Stock Prices
XNSE,MADHAV,Madhav Marbles & Granites Ltd. (MADHAV)
XNSE,ABAN_UADJ,Aban Offshore Ltd. (ABAN) Unadjusted Stock Prices
XNSE,KINGFA,Kingfa Science & Technology (India) Ltd. (KINGFA)
XNSE,MFUTRGRXIX20_UADJ,UTI Asset Management Company Ltd (MFUTRGRXIX20) Unadjusted Stock Prices
XNSE,SONATSOFTW_UADJ,Sonata Software Ltd. (SONATSOFTW) Unadjusted Stock Prices
XNSE,RADAAN,Radaan Mediaworks India Ltd. (RADAAN)
XNSE,SURANASOL,Surana Solar Ltd. (SURANASOL)
XNSE,SHRIPISTON_UADJ,Shriram Pistons & Rings Ltd (SHRIPISTON) Unadjusted Stock Prices
XNSE,NILKAMAL_UADJ,Nilkamal Ltd. (NILKAMAL) Unadjusted Stock Prices
XNSE,SHAHALLOYS,Shah Alloys Ltd. (SHAHALLOYS)
XNSE,SILINV_UADJ,SIL Investments Ltd. (SILINV) Unadjusted Stock Prices
XNSE,SIMPLEXINF_UADJ,Simplex Infrastructure Ltd (SIMPLEXINF) Unadjusted Stock Prices
XNSE,RPOWER,Reliance Power Ltd (RPOWER)
XNSE,PROVOGE_UADJ,Provogue (India) Ltd. (PROVOGE) Unadjusted Stock Prices
XNSE,NEPCMICON_UADJ,NEPC India Ltd. (NEPCMICON) Unadjusted Stock Prices
XNSE,NHPC,NHPC Limited (NHPC)
XNSE,PIDILITIND,Pidilite Industries Ltd. (PIDILITIND)
XNSE,HPL,HPL Electric & Power Ltd. (HPL)
XNSE,DOLPHINOFF,Dolphin Offshore Enterprises (India) Ltd. (DOLPHINOFF)
XNSE,GTNTEX,GTN Textiles Ltd. (GTNTEX)
XNSE,ESTER_UADJ,Ester Industries Ltd. (ESTER) Unadjusted Stock Prices
XNSE,BLKASHYAP_UADJ,B.L. Kashyap & Sons Ltd. (BLKASHYAP) Unadjusted Stock Prices
XNSE,AFL_UADJ,Accel Frontline Ltd. (AFL) Unadjusted Stock Prices
XNSE,ADHUNIKIND_UADJ,Adhunik Industries Ltd. (ADHUNIKIND) Unadjusted Stock Prices
XNSE,ISENSEX_UADJ,ICICI Prudential Asset Management Company Ltd. (ISENSEX) Unadjusted Stock Prices
XNSE,PALREDTECH_UADJ,Palred Technologies Ltd. (PALREDTECH) Unadjusted Stock Prices
XNSE,SMJALAN_UADJ,Jalan Transolutions (India) Ltd (SMJALAN) Unadjusted Stock Prices
XNSE,SMJALAN,Jalan Transolutions (India) Ltd (SMJALAN)
XNSE,PANASONIC,Panasonic Home Appliances India Co. Ltd.
XNSE,HIRAFERRO,Hira Ferro Alloys Ltd
XNSE,JEYPORE,Jeypore Sugar Co. Ltd.
XNSE,PANCHSHEEL,Panchsheel Organics Ltd.
XNSE,ARVINDREM,Arvind Remedies Ltd. (ARVINDREM)
XNSE,COREEDUTEC,Core Education & Technologies Ltd (COREEDUTEC)
XNSE,CREWBOS,Crew B.O.S. Products Ltd.
XNSE,CMC,CMC Ltd.
XNSE,RAINCALCIN,Rain Calcining Ltd.
XNSE,Q1TRENT,Trent Ltd.
XNSE,SURYAPHARM,Surya Pharmaceutical Ltd.
XNSE,IVRCLAH,IVRCL Assets & Holdings Ltd
XNSE,NAGARFERT,Nagarjuna Fertilizers & Chemicals Ltd.
XNSE,GKB,GKB Ophthalmics Ltd.
XNSE,PIRGLASS,Piramal Glass Ltd
XNSE,ETC,ETC Network Ltd.
XNSE,RAJPALAYAM,Rajapalayam Mills Ltd.
XNSE,BONGAIREFN,Bongaigaon Refinery & Petrochemicals Ltd.
XNSE,NIRMA,Nirma Ltd.
XNSE,KLGSYSTEL,KLG Systel Ltd.
XNSE,HYDROS_S,Hydro S&S Industries Ltd.
XNSE,MAWANA,Mawana Sugars Ltd.
XNSE,SIRPAPER,Sirpur Paper Mills Ltd. (SIRPAPER)
XNSE,PONDYOXIDE,Pondy Oxides & Chemicals Ltd.
XNSE,ALFALAVAL,Alfa Laval (India) Ltd.
XNSE,GUJRATGAS,Gujarat Gas Co. Ltd.
XNSE,CHETTINAD,Chettinad Cement Corporation Ltd.
XNSE,DENSO,Denso India Ltd.
XNSE,SAKTHIFIN,Sakthi Finance Ltd.
XNSE,JUPITER,Jupiter Bioscience Ltd.
XNSE,CMAHENDRA,C. Mahendra Ltd (CMAHENDRA)
XNSE,SAMBANDAM,Sambandam Spinning Mills Ltd.
XNSE,Q1TATASTEEL,Tata Steel Ltd.
XNSE,PRITHVISOF,Prithvi Softech Ltd.
XNSE,WARTSILA,Wartsila India Ltd.
XNSE,TULSYAN,Tulsyan NEC Ltd.
XNSE,LAKSHMIMIL,Lakshmi Mills Co. Ltd.
XNSE,SPANCO,Spanco Ltd
XNSE,ASIANELEC,Asian Electronics Ltd.
XNSE,SHLAKSHMI,Shri Lakshmi Cotsyn Ltd (SHLAKSHMI)
XNSE,BIRLAPOWER,Birla Power Solutions Ltd.
XNSE,AMAR,Amar Remedies Ltd.
XNSE,TULIP,Tulip Telecom Ltd
XNSE,SATYAMCOMP,Satyam Computer Services Ltd.
XNSE,COROENGG,Coromandel Engineering Co. Ltd.
XNSE,PRITHVI,Prithvi Information Solutions Ltd.
XNSE,TCPLTD,TCP Ltd.
XNSE,MICROTECH,Micro Technologies (I) Ltd.
XNSE,NEOCORP,Neo Corp International Ltd
XNSE,BINANICEM,Binani Cement Ltd.
XNSE,BATLIBOI,Batliboi Ltd.
XNSE,ELFORGE,El Forge Ltd.
XNSE,REVL,Rane Engine Valves Ltd.
XNSE,NIVINFRA,We Internet Ltd.
XNSE,CHEMPLAST,Chemplast Sanmar Ltd.
XNSE,SHREEASHTA,Shree Ashtavinayak Cine Vision Ltd.
XNSE,PATNI,Patni Computer Systems
XNSE,INFODRIVE,Info-Drive Software Ltd.
XNSE,KANDAGIRI,Kandagiri Spinning Mills Ltd.
XNSE,IPRINGLTD,IP Rings Ltd.
XNSE,P1SAKUMA,Sakuma Exports Ltd.
XNSE,SB_TINTL,S.B.& T. International Ltd.
XNSE,ERAINFRA,Era Infra Engineering Ltd. (ERAINFRA)
XNSE,SHASUNPHAR,Shasun Pharmaceuticals Ltd
XNSE,BLUEBIRD,Blue Bird (India) Ltd.
XNSE,ITHUSYS_UADJ,Husys Consulting Ltd. (ITHUSYS) Unadjusted Stock Prices
XNSE,SIMBHSUGAR_UADJ,Simbhaoli Sugars Ltd (SIMBHSUGAR) Unadjusted Stock Prices
XNSE,MFH37131JDG2,HDFC Asset Management Company Ltd. (MFH37131JDG2)
XNSE,MFLTEBFG_UADJ,L&T Investment Management Limited (MFLTEBFG) Unadjusted Stock Prices
XNSE,RELBANK,Reliance Nippon Life Asset Management Ltd. (RELBANK)
XNSE,PLETHICO,Plethico Pharmaceuticals Ltd. (PLETHICO)
XNSE,INV20,ICICI Prudential Asset Management Company Ltd. (INV20)
XNSE,CLUTCHAUTO,Clutch Auto Ltd. (CLUTCHAUTO)
XNSE,HELIOSMATH,Helios & Matheson Information Technology Ltd. (HELIOSMATH)
XNSE,KTKNV20ETF_UADJ,Kotak Mahindra Asset Management Company Ltd (KTKNV20ETF) Unadjusted Stock Prices
XNSE,TCI_UADJ,Transport Corporation of India Ltd. (TCI) Unadjusted Stock Prices
XNSE,TASTYBITE,Tasty Bite Eatables Ltd. (TASTYBITE)
XNSE,SARLAPOLY,Sarla Performance Fibers Ltd. (SARLAPOLY)
XNSE,PARAPRINT_UADJ,Paramount Printpackaging Ltd (PARAPRINT) Unadjusted Stock Prices
XNSE,ELDERPHARM,Elder Pharmaceuticals Ltd. (ELDERPHARM)
XNSE,MAX_UADJ,Max Financial Services Ltd. (MAX) Unadjusted Stock Prices
XNSE,MFIPRU2580_UADJ,ICICI Prudential Asset Management Company Ltd. (MFIPRU2580) Unadjusted Stock Prices
XNSE,SMPROLIFE_UADJ,Prolife Industries Ltd. (SMPROLIFE) Unadjusted Stock Prices
XNSE,MFSMCSRVIRD_UADJ,Sundaram Asset Management Company Limited (MFSMCSRVIRD) Unadjusted Stock Prices
XNSE,MFBSLCAP21RG,Birla Sun Life Asset Management Company Ltd (MFBSLCAP21RG)
XNSE,TNTELE,Tamilnadu Telecommunications Ltd. (TNTELE)
XNSE,SMSAKAR_UADJ,Sakar Healthcare Ltd. (SMSAKAR) Unadjusted Stock Prices
XNSE,DBSTOCKBRO,DB (International) Stock Brokers Ltd. (DBSTOCKBRO)
XNSE,VAKRANGEE_UADJ,Vakrangee Ltd (VAKRANGEE) Unadjusted Stock Prices
XNSE,UNIVCABLES,Universal Cables Ltd. (UNIVCABLES)
XNSE,UNIVCABLES_UADJ,Universal Cables Ltd. (UNIVCABLES) Unadjusted Stock Prices
XNSE,UJAAS_UADJ,Ujaas Energy Ltd (UJAAS) Unadjusted Stock Prices
XNSE,SYNCOM_UADJ,Syncom Healthcare Limited (SYNCOM) Unadjusted Stock Prices
XNSE,SPICEMOBI,Spice Mobility Ltd (SPICEMOBI)
XNSE,SORILHOLD,Soril Holdings & Ventures Ltd. (SORILHOLD)
XNSE,MFIDR1AGD_UADJ,IDBI Asset Management Ltd (MFIDR1AGD) Unadjusted Stock Prices
XNSE,SHOPERSTOP_UADJ,Shoppers Stop Ltd (SHOPERSTOP) Unadjusted Stock Prices
XNSE,P1ZEEL_UADJ,Zee Entertainment Enterprises Ltd (P1ZEEL) Unadjusted Stock Prices
XNSE,SHALPAINTS_UADJ,Shalimar Paints Ltd. (SHALPAINTS) Unadjusted Stock Prices
XNSE,SCHAND,S Chand & Co. Ltd (SCHAND)
XNSE,MFBNPCPGII,BNP Paribas Asset Management (India) Pvt. Ltd (MFBNPCPGII)
XNSE,SAGCEM,Sagar Cements Ltd. (SAGCEM)
XNSE,MFHRGESSRD1_UADJ,HDFC Asset Management Company Ltd. (MFHRGESSRD1) Unadjusted Stock Prices
XNSE,RELDIVOPP_UADJ,Reliance Nippon Life Asset Management Ltd. (RELDIVOPP) Unadjusted Stock Prices
XNSE,MFHRGESSRG1_UADJ,HDFC Asset Management Company Ltd. (MFHRGESSRG1) Unadjusted Stock Prices
XNSE,MFRDAFTIIIDG,Reliance Nippon Life Asset Management Ltd. (MFRDAFTIIIDG)
XNSE,PSPPROJECT_UADJ,PSP Projects Ltd (PSPPROJECT) Unadjusted Stock Prices
XNSE,POLYPLEX,Polyplex Corporation Ltd. (POLYPLEX)
XNSE,POCHIRAJU_UADJ,Pochiraju Industries Ltd. (POCHIRAJU) Unadjusted Stock Prices
XNSE,PATSPINLTD,Patspin India Ltd. (PATSPINLTD)
XNSE,MTNL_UADJ,Mahanagar Telephone Nigam Ltd. (MTNL) Unadjusted Stock Prices
XNSE,MTEDUCARE,MT Educare Ltd (MTEDUCARE)
XNSE,MOTHERSUMI,Motherson Sumi Systems Ltd. (MOTHERSUMI)
XNSE,MONNETISPA_UADJ,Monnet Ispat & Energy Ltd. (MONNETISPA) Unadjusted Stock Prices
XNSE,MOIL_UADJ,MOIL Ltd (MOIL) Unadjusted Stock Prices
XNSE,MINDTECK,Mindteck (India) Ltd. (MINDTECK)
XNSE,MEGH,Meghmani Organics Limited (MEGH)
XNSE,MCX,Multi Commodity Exchange of India Ltd (MCX)
XNSE,MASTEK,Mastek Ltd. (MASTEK)
XNSE,MANALIPETC,Manali Petrochemicals Ltd (MANALIPETC)
XNSE,MAHSEAMLES,Maharashtra Seamless Ltd. (MAHSEAMLES)
XNSE,MAHLIFE,Mahindra Lifespace Developers Ltd. (MAHLIFE)
XNSE,LTI_UADJ,Larsen & Toubro Infotech Ltd. (LTI) Unadjusted Stock Prices
XNSE,L_TFH_UADJ,L&T Finance Holdings Ltd (L&TFH) Unadjusted Stock Prices
XNSE,KOTAKPSUBK_UADJ,Kotak Mahindra Asset Management Company Ltd (KOTAKPSUBK) Unadjusted Stock Prices
XNSE,KERNEX,Kernex Microsystems (India) Ltd. (KERNEX)
XNSE,KECL_UADJ,Kirloskar Electric Co. Ltd. (KECL) Unadjusted Stock Prices
XNSE,KARMAENG_UADJ,Karma Energy Ltd. (KARMAENG) Unadjusted Stock Prices
XNSE,KAYA_UADJ,Kaya Ltd. (KAYA) Unadjusted Stock Prices
XNSE,IVP_UADJ,IVP Ltd. (IVP) Unadjusted Stock Prices
XNSE,INDRAMEDCO,Indraprastha Medical Corporation Ltd. (INDRAMEDCO)
XNSE,INDOSOLAR,Indosolar Ltd (INDOSOLAR)
XNSE,IMPEXFERRO_UADJ,Impex Ferro Tech Ltd. (IMPEXFERRO) Unadjusted Stock Prices
XNSE,IDFCBANK,IDFC Bank Ltd (IDFCBANK)
XNSE,HCC,Hindustan Construction Co. Ltd. (HCC)
XNSE,HARITASEAT_UADJ,Harita Seating Systems Ltd. (HARITASEAT) Unadjusted Stock Prices
XNSE,GUFICBIO,Gufic Biosciences Ltd. (GUFICBIO)
XNSE,GTOFFSHORE,GOL Offshore Ltd (GTOFFSHORE)
XNSE,GSPL_UADJ,Gujarat State Petronet Ltd. (GSPL) Unadjusted Stock Prices
XNSE,GRUH,GRUH Finance Ltd. (GRUH)
XNSE,GOODLUCK_UADJ,Goodluck India Ltd. (GOODLUCK) Unadjusted Stock Prices
XNSE,GITANJALI_UADJ,Gitanjali Gems Ltd. (GITANJALI) Unadjusted Stock Prices
XNSE,GILLETTE,Gillette India Ltd. (GILLETTE)
XNSE,GESHIP,Great Eastern Shipping Co. Ltd. (GESHIP)
XNSE,EIMCOELECO,Eimco Elecon (India) Ltd. (EIMCOELECO)
XNSE,EMAMILTD,Emami Ltd. (EMAMILTD)
XNSE,EIHAHOTELS,EIH Associated Hotels Ltd. (EIHAHOTELS)
XNSE,DYNAMATECH_UADJ,Dynamatic Technologies Ltd. (DYNAMATECH) Unadjusted Stock Prices
XNSE,DOLLAR,Dollar Industries Ltd (DOLLAR)
XNSE,DBCORP,D.B. Corp Limited (DBCORP)
XNSE,BSLGOLDETF,Birla Sun Life Asset Management Company Ltd (BSLGOLDETF)
XNSE,BOSCHLTD,Bosch Ltd. (BOSCHLTD)
XNSE,BHANDARI,Bhandari Hosiery Exports Ltd. (BHANDARI)
XNSE,BEPL,Bhansali Engineering Polymers Ltd. (BEPL)
XNSE,BBTC,Bombay Burmah Trading Corporation Ltd. (BBTC)
XNSE,BANSWRAS_UADJ,Banswara Syntex Ltd. (BANSWRAS) Unadjusted Stock Prices
XNSE,ATUL_UADJ,Atul Ltd. (ATUL) Unadjusted Stock Prices
XNSE,BANARBEADS_UADJ,Banaras Beads Ltd. (BANARBEADS) Unadjusted Stock Prices
XNSE,BALLARPUR,Ballarpur Industries Ltd. (BALLARPUR)
XNSE,AXISGOLD_UADJ,Axis Asset Management Company Limited (AXISGOLD) Unadjusted Stock Prices
XNSE,AUSOMENT_UADJ,Ausom Enterprise Ltd (AUSOMENT) Unadjusted Stock Prices
XNSE,ADANIPORTS,Adani Ports & Special Economic Zone Ltd (ADANIPORTS)
XNSE,AMBUJACEM_UADJ,Ambuja Cements Ltd (AMBUJACEM) Unadjusted Stock Prices
XNSE,ABGSHIP,ABG Shipyard Ltd. (ABGSHIP)
XNSE,63MOONS_UADJ,63 Moons Technologies Ltd. (63MOONS) Unadjusted Stock Prices
XNSE,3MINDIA_UADJ,3M India Ltd. (3MINDIA) Unadjusted Stock Prices
XNSE,NGCT_UADJ,Spacenet Enterprises India Ltd. (NGCT) Unadjusted Stock Prices
XNSE,ABCIL_UADJ,Aditya Birla Chemicals (India) Ltd (ABCIL) Unadjusted Stock Prices
XNSE,ALSTOMT_D,GE T&D India Ltd. (ALSTOMT_D)
XNSE,MAX,Max Financial Services Ltd. (MAX)
XNSE,MFBSLRGES1RD,Birla Sun Life Asset Management Company Ltd (MFBSLRGES1RD)
XNSE,ZENITHCOMP_UADJ,Zenith Computer Ltd. (ZENITHCOMP) Unadjusted Stock Prices
XNSE,ORCHIDCHEM,Orchid Pharma Ltd (ORCHIDCHEM)
XNSE,MFBSLFTPLVDG,Birla Sun Life Asset Management Company Ltd (MFBSLFTPLVDG)
XNSE,MFBSLFTPLVDG_UADJ,Birla Sun Life Asset Management Company Ltd (MFBSLFTPLVDG) Unadjusted Stock Prices
XNSE,PARAPRINT,Paramount Printpackaging Ltd (PARAPRINT)
XNSE,SKSMICRO,Bharat Financial Inclusion Ltd (SKSMICRO)
XNSE,STOREONE_UADJ,SORIL Infra Resources Ltd. (STOREONE) Unadjusted Stock Prices
XNSE,IMIDCAP_UADJ,ICICI Prudential Asset Management Company Ltd. (IMIDCAP) Unadjusted Stock Prices
XNSE,ICNX100,ICICI Prudential Asset Management Company Ltd. (ICNX100)
XNSE,IGOLD_UADJ,ICICI Prudential Asset Management Company Ltd. (IGOLD) Unadjusted Stock Prices
XNSE,RELNIFTY,Reliance Nippon Life Asset Management Ltd. (RELNIFTY)
XNSE,ITINFOBEANS_UADJ,InfoBeans Technologies Ltd (ITINFOBEANS) Unadjusted Stock Prices
XNSE,ITINFOBEANS,InfoBeans Technologies Ltd (ITINFOBEANS)
XNSE,KIL_UADJ,Kamdhenu Ltd. (KIL) Unadjusted Stock Prices
XNSE,MFHRGESSRD1,HDFC Asset Management Company Ltd. (MFHRGESSRD1)
XNSE,COREEDUTEC_UADJ,Core Education & Technologies Ltd (COREEDUTEC) Unadjusted Stock Prices
XNSE,MFBSLRGES1RD_UADJ,Birla Sun Life Asset Management Company Ltd (MFBSLRGES1RD) Unadjusted Stock Prices
XNSE,ENTEGRA_UADJ,Entegra Ltd. (ENTEGRA) Unadjusted Stock Prices
XNSE,MFIDR1ADP_UADJ,IDBI Asset Management Ltd (MFIDR1ADP) Unadjusted Stock Prices
XNSE,KIL,Kamdhenu Ltd. (KIL)
XNSE,MURLIIND,Murli Industries Ltd. (MURLIIND)
XNSE,MFHRGESSRG1,HDFC Asset Management Company Ltd. (MFHRGESSRG1)
XNSE,MFUTRGESSDDP_UADJ,UTI Asset Management Company Ltd (MFUTRGESSDDP) Unadjusted Stock Prices
XNSE,STYABS,INEOS Styrolution India Ltd. (STYABS)
XNSE,DIGJAM_UADJ,Digjam Ltd (DIGJAM) Unadjusted Stock Prices
XNSE,BHARTISHIP_UADJ,Bharati Defence & Infrastructure Ltd (BHARTISHIP) Unadjusted Stock Prices
XNSE,PFRL_UADJ,Aditya Birla Fashion & Retail Ltd. (PFRL) Unadjusted Stock Prices
XNSE,WELSYNTEX,AYM Syntex Ltd. (WELSYNTEX)
XNSE,RELGRNIFTY,Invesco Asset Management (India) Pvt. Ltd. (RELGRNIFTY)
XNSE,INNOIND_UADJ,Innoventive Industries Ltd (INNOIND) Unadjusted Stock Prices
XNSE,ZENITHCOMP,Zenith Computer Ltd. (ZENITHCOMP)
XNSE,MFIPRU2262,ICICI Prudential Asset Management Company Ltd. (MFIPRU2262)
XNSE,MFSMCSRIIIRD,Sundaram Asset Management Company Limited (MFSMCSRIIIRD)
XNSE,MFIPRU2262_UADJ,ICICI Prudential Asset Management Company Ltd. (MFIPRU2262) Unadjusted Stock Prices
XNSE,MFSMCSRIIIRD_UADJ,Sundaram Asset Management Company Limited (MFSMCSRIIIRD) Unadjusted Stock Prices
XNSE,BIRLAERIC,Birla Cable Ltd (BIRLAERIC)
XNSE,P1ZEEL,Zee Entertainment Enterprises Ltd (P1ZEEL)
XNSE,ERAINFRA_UADJ,Era Infra Engineering Ltd. (ERAINFRA) Unadjusted Stock Prices
XNSE,SPECTACLE_UADJ,Spectacle Ventures Ltd (SPECTACLE) Unadjusted Stock Prices
XNSE,DUNCANSLTD,Duncans Industries Ltd. (DUNCANSLTD)
XNSE,MFLTEBFG,L&T Investment Management Limited (MFLTEBFG)
XNSE,JCTEL_UADJ,JCT Electronics Ltd. (JCTEL) Unadjusted Stock Prices
XNSE,MFUTRGESSRGR_UADJ,UTI Asset Management Company Ltd (MFUTRGESSRGR) Unadjusted Stock Prices
XNSE,BLUESTINFO_UADJ,Blue Star Infotech Ltd. (BLUESTINFO) Unadjusted Stock Prices
XNSE,DIGJAM,Digjam Ltd (DIGJAM)
XNSE,MFBSLRGES1RG,Birla Sun Life Asset Management Company Ltd (MFBSLRGES1RG)
XNSE,MFBSLRGES1RG_UADJ,Birla Sun Life Asset Management Company Ltd (MFBSLRGES1RG) Unadjusted Stock Prices
XNSE,RELIGAREGO_UADJ,Invesco Asset Management (India) Pvt. Ltd. (RELIGAREGO) Unadjusted Stock Prices
XNSE,ADVANTA_UADJ,Advanta Ltd. (ADVANTA) Unadjusted Stock Prices
XNSE,ALSTOMT_D_UADJ,GE T&D India Ltd. (ALSTOMT&D) Unadjusted Stock Prices
XNSE,ADVANTA,Advanta Ltd. (ADVANTA)
XNSE,INIFTY_UADJ,ICICI Prudential Asset Management Company Ltd. (INIFTY) Unadjusted Stock Prices
XNSE,ISENSEX,ICICI Prudential Asset Management Company Ltd. (ISENSEX)
XNSE,SURYAJYOTI,Suryajyoti Spinning Mills Ltd. (SURYAJYOTI)
XNSE,SITICABLE,Siti Networks Ltd. (SITICABLE)
XNSE,HITACHIHOM,Hitachi Home & Life Solutions (India) Ltd. (HITACHIHOM)
XNSE,IGOLD,ICICI Prudential Asset Management Company Ltd. (IGOLD)
XNSE,HCIL_UADJ,Himadri Speciality Chemical Ltd. (HCIL) Unadjusted Stock Prices
XNSE,SURYAJYOTI_UADJ,Suryajyoti Spinning Mills Ltd. (SURYAJYOTI) Unadjusted Stock Prices
XNSE,RELNIFTY_UADJ,Reliance Nippon Life Asset Management Ltd. (RELNIFTY) Unadjusted Stock Prices
XNSE,RELGOLD,Reliance Nippon Life Asset Management Ltd. (RELGOLD)
XNSE,RELBANK_UADJ,Reliance Nippon Life Asset Management Ltd. (RELBANK) Unadjusted Stock Prices
XNSE,RELGOLD_UADJ,Reliance Nippon Life Asset Management Ltd. (RELGOLD) Unadjusted Stock Prices
XNSE,EVERONN,Everonn Education Ltd (EVERONN)
